drugpair,label
"('Compound::DB01067', 'Compound::DB01211')",2
"('Compound::DB01016', 'Compound::DB01211')",2
"('Compound::DB00889', 'Compound::DB01211')",0
"('Compound::DB01018', 'Compound::DB01211')",2
"('Compound::DB01218', 'Compound::DB01211')",2
"('Compound::DB00502', 'Compound::DB01211')",0
"('Compound::DB01159', 'Compound::DB01211')",0
"('Compound::DB01355', 'Compound::DB01211')",0
"('Compound::DB05381', 'Compound::DB01211')",0
"('Compound::DB00956', 'Compound::DB01211')",2
"('Compound::DB00741', 'Compound::DB01211')",0
"('Compound::DB00327', 'Compound::DB01211')",0
"('Compound::DB06789', 'Compound::DB01211')",0
"('Compound::DB00557', 'Compound::DB01211')",6
"('Compound::DB09053', 'Compound::DB01211')",2
"('Compound::DB11737', 'Compound::DB01211')",0
"('Compound::DB01181', 'Compound::DB01211')",38
"('Compound::DB01211', 'Compound::DB04946')",12
"('Compound::DB00619', 'Compound::DB01211')",2
"('Compound::DB09262', 'Compound::DB01211')",2
"('Compound::DB00458', 'Compound::DB01211')",0
"('Compound::DB00724', 'Compound::DB01211')",0
"('Compound::DB05039', 'Compound::DB01211')",0
"('Compound::DB00808', 'Compound::DB01211')",0
"('Compound::DB00332', 'Compound::DB01211')",0
"('Compound::DB00762', 'Compound::DB01211')",2
"('Compound::DB11633', 'Compound::DB01211')",2
"('Compound::DB00753', 'Compound::DB01211')",6
"('Compound::DB00677', 'Compound::DB01211')",4
"('Compound::DB00951', 'Compound::DB01211')",0
"('Compound::DB00883', 'Compound::DB01211')",0
"('Compound::DB01020', 'Compound::DB01211')",0
"('Compound::DB00270', 'Compound::DB01211')",0
"('Compound::DB01167', 'Compound::DB01211')",0
"('Compound::DB08820', 'Compound::DB01211')",2
"('Compound::DB00602', 'Compound::DB01211')",0
"('Compound::DB04845', 'Compound::DB01211')",2
"('Compound::DB01221', 'Compound::DB01211')",0
"('Compound::DB01587', 'Compound::DB01211')",0
"('Compound::DB06738', 'Compound::DB01211')",0
"('Compound::DB01026', 'Compound::DB01211')",0
"('Compound::DB00448', 'Compound::DB01211')",0
"('Compound::DB01259', 'Compound::DB01211')",2
"('Compound::DB09078', 'Compound::DB01211')",0
"('Compound::DB00528', 'Compound::DB01211')",2
"('Compound::DB01006', 'Compound::DB01211')",0
"('Compound::DB01002', 'Compound::DB01211')",2
"('Compound::DB06282', 'Compound::DB01211')",0
"('Compound::DB01137', 'Compound::DB01211')",6
"('Compound::DB01227', 'Compound::DB01211')",0
"('Compound::DB08918', 'Compound::DB01211')",2
"('Compound::DB00367', 'Compound::DB01211')",0
"('Compound::DB00451', 'Compound::DB01211')",0
"('Compound::DB00281', 'Compound::DB01211')",0
"('Compound::DB08882', 'Compound::DB01211')",4
"('Compound::DB00589', 'Compound::DB01211')",1
"('Compound::DB09198', 'Compound::DB01211')",0
"('Compound::DB08827', 'Compound::DB01211')",2
"('Compound::DB00836', 'Compound::DB01211')",0
"('Compound::DB00455', 'Compound::DB01211')",0
"('Compound::DB04871', 'Compound::DB01211')",0
"('Compound::DB00678', 'Compound::DB01211')",0
"('Compound::DB00227', 'Compound::DB01211')",2
"('Compound::DB09280', 'Compound::DB01211')",12
"('Compound::DB01211', 'Compound::DB08815')",2
"('Compound::DB01211', 'Compound::DB08932')",2
"('Compound::DB01211', 'Compound::DB00934')",6
"('Compound::DB01211', 'Compound::DB04835')",2
"('Compound::DB01211', 'Compound::DB00643')",0
"('Compound::DB01211', 'Compound::DB00603')",2
"('Compound::DB01211', 'Compound::DB00358')",0
"('Compound::DB01211', 'Compound::DB00814')",0
"('Compound::DB01211', 'Compound::DB00333')",0
"('Compound::DB01211', 'Compound::DB01403')",6
"('Compound::DB01211', 'Compound::DB01028')",0
"('Compound::DB01211', 'Compound::DB00353')",1
"('Compound::DB01211', 'Compound::DB00959')",2
"('Compound::DB01211', 'Compound::DB06710')",0
"('Compound::DB01211', 'Compound::DB01233')",6
"('Compound::DB01211', 'Compound::DB00916')",0
"('Compound::DB01211', 'Compound::DB00379')",0
"('Compound::DB01211', 'Compound::DB06148')",0
"('Compound::DB01211', 'Compound::DB01110')",0
"('Compound::DB01211', 'Compound::DB00683')",2
"('Compound::DB01211', 'Compound::DB06595')",0
"('Compound::DB01211', 'Compound::DB08893')",0
"('Compound::DB01211', 'Compound::DB00370')",0
"('Compound::DB01211', 'Compound::DB00648')",3
"('Compound::DB01211', 'Compound::DB01171')",0
"('Compound::DB01211', 'Compound::DB00745')",0
"('Compound::DB01211', 'Compound::DB00764')",2
"('Compound::DB01211', 'Compound::DB00471')",0
"('Compound::DB01211', 'Compound::DB00295')",0
"('Compound::DB01211', 'Compound::DB00688')",0
"('Compound::DB01211', 'Compound::DB09049')",2
"('Compound::DB01211', 'Compound::DB01183')",0
"('Compound::DB01211', 'Compound::DB00731')",0
"('Compound::DB01211', 'Compound::DB01149')",0
"('Compound::DB01211', 'Compound::DB11828')",0
"('Compound::DB01211', 'Compound::DB09048')",2
"('Compound::DB01211', 'Compound::DB00622')",0
"('Compound::DB00283', 'Compound::DB04920')",0
"('Compound::DB00283', 'Compound::DB00845')",0
"('Compound::DB00283', 'Compound::DB00636')",0
"('Compound::DB00283', 'Compound::DB01242')",0
"('Compound::DB00283', 'Compound::DB01068')",0
"('Compound::DB00283', 'Compound::DB00575')",0
"('Compound::DB00283', 'Compound::DB00758')",0
"('Compound::DB00283', 'Compound::DB00628')",0
"('Compound::DB00283', 'Compound::DB01559')",0
"('Compound::DB00283', 'Compound::DB00363')",0
"('Compound::DB00283', 'Compound::DB05239')",2
"('Compound::DB00283', 'Compound::DB00907')",0
"('Compound::DB00283', 'Compound::DB00318')",4
"('Compound::DB00283', 'Compound::DB01394')",2
"('Compound::DB00283', 'Compound::DB00872')",0
"('Compound::DB00283', 'Compound::DB12483')",0
"('Compound::DB00283', 'Compound::DB01380')",0
"('Compound::DB00283', 'Compound::DB08865')",0
"('Compound::DB00283', 'Compound::DB01176')",1
"('Compound::DB00283', 'Compound::DB00924')",0
"('Compound::DB00283', 'Compound::DB00531')",0
"('Compound::DB00283', 'Compound::DB00091')",0
"('Compound::DB00283', 'Compound::DB00434')",1
"('Compound::DB00283', 'Compound::DB00987')",0
"('Compound::DB00283', 'Compound::DB08912')",0
"('Compound::DB00283', 'Compound::DB01219')",0
"('Compound::DB00283', 'Compound::DB06292')",0
"('Compound::DB00283', 'Compound::DB00496')",0
"('Compound::DB00283', 'Compound::DB01254')",0
"('Compound::DB00283', 'Compound::DB00694')",0
"('Compound::DB00283', 'Compound::DB04840')",0
"('Compound::DB00283', 'Compound::DB01151')",0
"('Compound::DB00283', 'Compound::DB00967')",1
"('Compound::DB00283', 'Compound::DB06700')",0
"('Compound::DB00283', 'Compound::DB12161')",0
"('Compound::DB00283', 'Compound::DB01234')",0
"('Compound::DB00283', 'Compound::DB09555')",0
"('Compound::DB00283', 'Compound::DB01191')",0
"('Compound::DB00283', 'Compound::DB05351')",0
"('Compound::DB00283', 'Compound::DB00633')",1
"('Compound::DB00283', 'Compound::DB06701')",0
"('Compound::DB00283', 'Compound::DB01576')",0
"('Compound::DB00283', 'Compound::DB00514')",0
"('Compound::DB00283', 'Compound::DB00647')",0
"('Compound::DB00283', 'Compound::DB00829')",0
"('Compound::DB00283', 'Compound::DB00586')",0
"('Compound::DB00283', 'Compound::DB09123')",0
"('Compound::DB00283', 'Compound::DB01396')",0
"('Compound::DB00283', 'Compound::DB00390')",0
"('Compound::DB00283', 'Compound::DB00320')",1
"('Compound::DB00283', 'Compound::DB00343')",0
"('Compound::DB00283', 'Compound::DB01075')",0
"('Compound::DB00283', 'Compound::DB00280')",0
"('Compound::DB00283', 'Compound::DB00822')",0
"('Compound::DB00283', 'Compound::DB01248')",0
"('Compound::DB00283', 'Compound::DB00204')",2
"('Compound::DB00283', 'Compound::DB00757')",0
"('Compound::DB00283', 'Compound::DB01184')",2
"('Compound::DB00283', 'Compound::DB00843')",0
"('Compound::DB00283', 'Compound::DB00988')",0
"('Compound::DB00283', 'Compound::DB00869')",0
"('Compound::DB00283', 'Compound::DB00590')",0
"('Compound::DB00283', 'Compound::DB01142')",0
"('Compound::DB00283', 'Compound::DB00366')",5
"('Compound::DB00283', 'Compound::DB00470')",2
"('Compound::DB00283', 'Compound::DB04855')",0
"('Compound::DB00283', 'Compound::DB00476')",0
"('Compound::DB00283', 'Compound::DB01126')",0
"('Compound::DB00283', 'Compound::DB00216')",2
"('Compound::DB00283', 'Compound::DB09039')",2
"('Compound::DB00283', 'Compound::DB00584')",0
"('Compound::DB00283', 'Compound::DB13874')",0
"('Compound::DB00283', 'Compound::DB01228')",0
"('Compound::DB00283', 'Compound::DB00228')",1
"('Compound::DB00283', 'Compound::DB00494')",1
"('Compound::DB00283', 'Compound::DB08899')",0
"('Compound::DB00283', 'Compound::DB00751')",0
"('Compound::DB00283', 'Compound::DB00700')",2
"('Compound::DB00283', 'Compound::DB00153')",0
"('Compound::DB00283', 'Compound::DB01253')",1
"('Compound::DB00283', 'Compound::DB00696')",1
"('Compound::DB00283', 'Compound::DB00530')",0
"('Compound::DB00283', 'Compound::DB00199')",0
"('Compound::DB00283', 'Compound::DB01175')",0
"('Compound::DB00283', 'Compound::DB00736')",0
"('Compound::DB00283', 'Compound::DB01215')",0
"('Compound::DB00283', 'Compound::DB00783')",0
"('Compound::DB00283', 'Compound::DB01196')",0
"('Compound::DB00283', 'Compound::DB00655')",0
"('Compound::DB00283', 'Compound::DB04574')",0
"('Compound::DB00283', 'Compound::DB00402')",0
"('Compound::DB00283', 'Compound::DB00898')",5
"('Compound::DB00283', 'Compound::DB00977')",0
"('Compound::DB00283', 'Compound::DB00593')",0
"('Compound::DB00283', 'Compound::DB00754')",1
"('Compound::DB00283', 'Compound::DB01466')",0
"('Compound::DB00283', 'Compound::DB09166')",0
"('Compound::DB00283', 'Compound::DB00292')",1
"('Compound::DB00283', 'Compound::DB00294')",0
"('Compound::DB00283', 'Compound::DB00773')",0
"('Compound::DB00283', 'Compound::DB01628')",0
"('Compound::DB00283', 'Compound::DB01590')",2
"('Compound::DB00283', 'Compound::DB00990')",0
"('Compound::DB00283', 'Compound::DB04953')",1
"('Compound::DB00283', 'Compound::DB00949')",0
"('Compound::DB00283', 'Compound::DB01023')",0
"('Compound::DB00283', 'Compound::DB01039')",0
"('Compound::DB00283', 'Compound::DB00813')",2
"('Compound::DB00283', 'Compound::DB06702')",12
"('Compound::DB00950', 'Compound::DB00283')",1
"('Compound::DB01216', 'Compound::DB00283')",0
"('Compound::DB08868', 'Compound::DB00283')",0
"('Compound::DB01195', 'Compound::DB00283')",0
"('Compound::DB04908', 'Compound::DB00283')",1
"('Compound::DB04841', 'Compound::DB00283')",0
"('Compound::DB00180', 'Compound::DB00283')",0
"('Compound::DB01544', 'Compound::DB00283')",0
"('Compound::DB00324', 'Compound::DB00283')",0
"('Compound::DB00472', 'Compound::DB00283')",0
"('Compound::DB00875', 'Compound::DB00283')",1
"('Compound::DB00623', 'Compound::DB00283')",0
"('Compound::DB00690', 'Compound::DB00283')",0
"('Compound::DB00499', 'Compound::DB00283')",0
"('Compound::DB08906', 'Compound::DB00283')",0
"('Compound::DB00588', 'Compound::DB00283')",0
"('Compound::DB01095', 'Compound::DB00283')",2
"('Compound::DB00176', 'Compound::DB00283')",0
"('Compound::DB00983', 'Compound::DB00283')",0
"('Compound::DB01320', 'Compound::DB00283')",1
"('Compound::DB06716', 'Compound::DB00283')",1
"('Compound::DB00947', 'Compound::DB00283')",0
"('Compound::DB00996', 'Compound::DB00283')",1
"('Compound::DB00674', 'Compound::DB00283')",0
"('Compound::DB00317', 'Compound::DB00283')",0
"('Compound::DB01241', 'Compound::DB00283')",0
"('Compound::DB01067', 'Compound::DB00283')",0
"('Compound::DB01437', 'Compound::DB00283')",1
"('Compound::DB01016', 'Compound::DB00283')",0
"('Compound::DB00889', 'Compound::DB00283')",0
"('Compound::DB01018', 'Compound::DB00283')",0
"('Compound::DB01218', 'Compound::DB00283')",2
"('Compound::DB00502', 'Compound::DB00283')",0
"('Compound::DB01159', 'Compound::DB00283')",0
"('Compound::DB01355', 'Compound::DB00283')",0
"('Compound::DB05381', 'Compound::DB00283')",0
"('Compound::DB00956', 'Compound::DB00283')",5
"('Compound::DB00741', 'Compound::DB00283')",0
"('Compound::DB00327', 'Compound::DB00283')",0
"('Compound::DB06789', 'Compound::DB00283')",0
"('Compound::DB00557', 'Compound::DB00283')",5
"('Compound::DB09053', 'Compound::DB00283')",2
"('Compound::DB11737', 'Compound::DB00283')",0
"('Compound::DB01177', 'Compound::DB00283')",0
"('Compound::DB01181', 'Compound::DB00283')",38
"('Compound::DB00283', 'Compound::DB04946')",0
"('Compound::DB00283', 'Compound::DB00619')",2
"('Compound::DB00283', 'Compound::DB09262')",0
"('Compound::DB00283', 'Compound::DB00458')",0
"('Compound::DB00283', 'Compound::DB00724')",0
"('Compound::DB00283', 'Compound::DB05039')",0
"('Compound::DB00283', 'Compound::DB00808')",0
"('Compound::DB00283', 'Compound::DB00332')",0
"('Compound::DB00283', 'Compound::DB00762')",0
"('Compound::DB00283', 'Compound::DB11633')",0
"('Compound::DB00283', 'Compound::DB00753')",1
"('Compound::DB00283', 'Compound::DB00883')",0
"('Compound::DB00283', 'Compound::DB01020')",0
"('Compound::DB00283', 'Compound::DB00270')",0
"('Compound::DB00283', 'Compound::DB01167')",0
"('Compound::DB00283', 'Compound::DB08820')",2
"('Compound::DB00283', 'Compound::DB00602')",0
"('Compound::DB00283', 'Compound::DB04845')",0
"('Compound::DB00283', 'Compound::DB01221')",0
"('Compound::DB00283', 'Compound::DB01587')",0
"('Compound::DB00283', 'Compound::DB06738')",0
"('Compound::DB00283', 'Compound::DB01026')",0
"('Compound::DB00283', 'Compound::DB00598')",0
"('Compound::DB00283', 'Compound::DB00555')",1
"('Compound::DB00283', 'Compound::DB00448')",0
"('Compound::DB00283', 'Compound::DB01259')",0
"('Compound::DB00283', 'Compound::DB09078')",0
"('Compound::DB00283', 'Compound::DB00528')",0
"('Compound::DB00283', 'Compound::DB01006')",0
"('Compound::DB00283', 'Compound::DB01002')",0
"('Compound::DB00283', 'Compound::DB06282')",0
"('Compound::DB00283', 'Compound::DB01235')",0
"('Compound::DB00283', 'Compound::DB01227')",0
"('Compound::DB00283', 'Compound::DB08918')",0
"('Compound::DB00283', 'Compound::DB00367')",0
"('Compound::DB00283', 'Compound::DB00451')",0
"('Compound::DB00283', 'Compound::DB00281')",0
"('Compound::DB00283', 'Compound::DB00589')",1
"('Compound::DB00283', 'Compound::DB08827')",2
"('Compound::DB00283', 'Compound::DB01206')",0
"('Compound::DB00283', 'Compound::DB00836')",0
"('Compound::DB00283', 'Compound::DB00455')",0
"('Compound::DB00283', 'Compound::DB00186')",1
"('Compound::DB00283', 'Compound::DB04871')",0
"('Compound::DB00283', 'Compound::DB00678')",0
"('Compound::DB00283', 'Compound::DB00227')",2
"('Compound::DB00283', 'Compound::DB08815')",2
"('Compound::DB00283', 'Compound::DB08932')",0
"('Compound::DB00283', 'Compound::DB00934')",0
"('Compound::DB00283', 'Compound::DB04835')",0
"('Compound::DB00283', 'Compound::DB00643')",0
"('Compound::DB00283', 'Compound::DB00737')",1
"('Compound::DB00283', 'Compound::DB00603')",0
"('Compound::DB00283', 'Compound::DB00358')",0
"('Compound::DB00283', 'Compound::DB01065')",1
"('Compound::DB00283', 'Compound::DB00814')",0
"('Compound::DB00283', 'Compound::DB09224')",1
"('Compound::DB00283', 'Compound::DB00371')",1
"('Compound::DB00283', 'Compound::DB01071')",0
"('Compound::DB00283', 'Compound::DB00933')",0
"('Compound::DB00283', 'Compound::DB00333')",0
"('Compound::DB00283', 'Compound::DB01577')",0
"('Compound::DB00283', 'Compound::DB01403')",5
"('Compound::DB00283', 'Compound::DB01028')",0
"('Compound::DB00283', 'Compound::DB05246')",1
"('Compound::DB00283', 'Compound::DB00353')",1
"('Compound::DB00283', 'Compound::DB00422')",0
"('Compound::DB00283', 'Compound::DB00849')",1
"('Compound::DB00283', 'Compound::DB00959')",0
"('Compound::DB00283', 'Compound::DB06710')",0
"('Compound::DB00283', 'Compound::DB01107')",0
"('Compound::DB00283', 'Compound::DB01233')",0
"('Compound::DB00283', 'Compound::DB00264')",2
"('Compound::DB00283', 'Compound::DB00916')",0
"('Compound::DB00283', 'Compound::DB00379')",0
"('Compound::DB00283', 'Compound::DB06148')",0
"('Compound::DB00283', 'Compound::DB01110')",0
"('Compound::DB00283', 'Compound::DB00683')",0
"('Compound::DB00283', 'Compound::DB06595')",0
"('Compound::DB00283', 'Compound::DB00834')",0
"('Compound::DB00283', 'Compound::DB00805')",44
"('Compound::DB00283', 'Compound::DB08893')",0
"('Compound::DB00283', 'Compound::DB00370')",5
"('Compound::DB00283', 'Compound::DB01171')",44
"('Compound::DB00283', 'Compound::DB00745')",0
"('Compound::DB00283', 'Compound::DB00471')",0
"('Compound::DB00283', 'Compound::DB00295')",0
"('Compound::DB00283', 'Compound::DB00688')",0
"('Compound::DB00283', 'Compound::DB00486')",5
"('Compound::DB00283', 'Compound::DB09049')",2
"('Compound::DB00283', 'Compound::DB01183')",0
"('Compound::DB00283', 'Compound::DB00731')",0
"('Compound::DB00283', 'Compound::DB04861')",2
"('Compound::DB00283', 'Compound::DB01149')",0
"('Compound::DB00283', 'Compound::DB11828')",0
"('Compound::DB00283', 'Compound::DB09048')",0
"('Compound::DB00283', 'Compound::DB00622')",0
"('Compound::DB01407', 'Compound::DB01242')",1
"('Compound::DB01407', 'Compound::DB00257')",0
"('Compound::DB01407', 'Compound::DB00924')",1
"('Compound::DB01407', 'Compound::DB04839')",3
"('Compound::DB01407', 'Compound::DB01151')",1
"('Compound::DB01407', 'Compound::DB06700')",22
"('Compound::DB01407', 'Compound::DB00320')",23
"('Compound::DB01407', 'Compound::DB00841')",1
"('Compound::DB01407', 'Compound::DB00988')",1
"('Compound::DB01407', 'Compound::DB09167')",0
"('Compound::DB01407', 'Compound::DB00590')",42
"('Compound::DB01407', 'Compound::DB01142')",1
"('Compound::DB01407', 'Compound::DB00470')",22
"('Compound::DB01407', 'Compound::DB00476')",22
"('Compound::DB01407', 'Compound::DB01364')",1
"('Compound::DB01407', 'Compound::DB00668')",1
"('Compound::DB01407', 'Compound::DB01253')",23
"('Compound::DB01407', 'Compound::DB00696')",23
"('Compound::DB01407', 'Compound::DB00903')",16
"('Compound::DB01407', 'Compound::DB00176')",0
"('Compound::DB01407', 'Compound::DB00695')",16
"('Compound::DB01407', 'Compound::DB00458')",1
"('Compound::DB01407', 'Compound::DB00808')",16
"('Compound::DB01407', 'Compound::DB01064')",1
"('Compound::DB01407', 'Compound::DB00598')",1
